Inputs,in_size,out_size,Bias
8,77700,10,False
8,77700,20,False
8,77700,30,False
8,77700,40,False
8,77700,50,False
8,77700,60,False
8,77700,70,False
8,77700,80,False
8,77700,90,False
8,77700,100,False
8,77700,200,False
8,77700,300,False
8,77700,400,False
8,77700,500,False
8,77700,600,False
8,77700,700,False
8,77700,800,False
8,77700,900,False
8,77700,1000,False
8,77800,1,False
8,77800,2,False
8,77800,3,False
8,77800,4,False
8,77800,5,False
8,77800,6,False
8,77800,7,False
8,77800,8,False
8,77800,9,False
8,77800,10,False
8,77800,20,False
8,77800,30,False
8,77800,40,False
8,77800,50,False
8,77800,60,False
8,77800,70,False
8,77800,80,False
8,77800,90,False
8,77800,100,False
8,77800,200,False
8,77800,300,False
8,77800,400,False
8,77800,500,False
8,77800,600,False
8,77800,700,False
8,77800,800,False
8,77800,900,False
8,77800,1000,False
8,77900,1,False
8,77900,2,False
8,77900,3,False
8,77900,4,False
8,77900,5,False
8,77900,6,False
8,77900,7,False
8,77900,8,False
8,77900,9,False
8,77900,10,False
8,77900,20,False
8,77900,30,False
8,77900,40,False
8,77900,50,False
8,77900,60,False
8,77900,70,False
8,77900,80,False
8,77900,90,False
8,77900,100,False
8,77900,200,False
8,77900,300,False
8,77900,400,False
8,77900,500,False
8,77900,600,False
8,77900,700,False
8,77900,800,False
8,77900,900,False
8,77900,1000,False
8,78000,1,False
8,78000,2,False
8,78000,3,False
8,78000,4,False
8,78000,5,False
8,78000,6,False
8,78000,7,False
8,78000,8,False
8,78000,9,False
8,78000,10,False
8,78000,20,False
8,78000,30,False
8,78000,40,False
8,78000,50,False
8,78000,60,False
8,78000,70,False
8,78000,80,False
8,78000,90,False
8,78000,100,False
8,78000,200,False
8,78000,300,False
8,78000,400,False
8,78000,500,False
8,78000,600,False
8,78000,700,False
8,78000,800,False
8,78000,900,False
8,78000,1000,False
8,78100,1,False
8,78100,2,False
8,78100,3,False
8,78100,4,False
8,78100,5,False
8,78100,6,False
8,78100,7,False
8,78100,8,False
8,78100,9,False
8,78100,10,False
8,78100,20,False
8,78100,30,False
8,78100,40,False
8,78100,50,False
8,78100,60,False
8,78100,70,False
8,78100,80,False
8,78100,90,False
8,78100,100,False
8,78100,200,False
8,78100,300,False
8,78100,400,False
8,78100,500,False
8,78100,600,False
8,78100,700,False
8,78100,800,False
8,78100,900,False
8,78100,1000,False
8,78200,1,False
8,78200,2,False
8,78200,3,False
8,78200,4,False
8,78200,5,False
8,78200,6,False
8,78200,7,False
8,78200,8,False
8,78200,9,False
8,78200,10,False
8,78200,20,False
8,78200,30,False
8,78200,40,False
8,78200,50,False
8,78200,60,False
8,78200,70,False
8,78200,80,False
8,78200,90,False
8,78200,100,False
8,78200,200,False
8,78200,300,False
8,78200,400,False
8,78200,500,False
8,78200,600,False
8,78200,700,False
8,78200,800,False
8,78200,900,False
8,78200,1000,False
8,78300,1,False
8,78300,2,False
8,78300,3,False
8,78300,4,False
8,78300,5,False
8,78300,6,False
8,78300,7,False
8,78300,8,False
8,78300,9,False
8,78300,10,False
8,78300,20,False
8,78300,30,False
8,78300,40,False
8,78300,50,False
8,78300,60,False
8,78300,70,False
8,78300,80,False
8,78300,90,False
8,78300,100,False
8,78300,200,False
8,78300,300,False
8,78300,400,False
8,78300,500,False
8,78300,600,False
8,78300,700,False
8,78300,800,False
8,78300,900,False
8,78300,1000,False
8,78400,1,False
8,78400,2,False
8,78400,3,False
8,78400,4,False
8,78400,5,False
8,78400,6,False
8,78400,7,False
8,78400,8,False
8,78400,9,False
8,78400,10,False
8,78400,20,False
8,78400,30,False
8,78400,40,False
8,78400,50,False
8,78400,60,False
8,78400,70,False
8,78400,80,False
8,78400,90,False
8,78400,100,False
8,78400,200,False
8,78400,300,False
8,78400,400,False
8,78400,500,False
8,78400,600,False
8,78400,700,False
8,78400,800,False
8,78400,900,False
8,78400,1000,False
8,78500,1,False
8,78500,2,False
8,78500,3,False
8,78500,4,False
8,78500,5,False
8,78500,6,False
8,78500,7,False
8,78500,8,False
8,78500,9,False
8,78500,10,False
8,78500,20,False
8,78500,30,False
8,78500,40,False
8,78500,50,False
8,78500,60,False
8,78500,70,False
8,78500,80,False
8,78500,90,False
8,78500,100,False
8,78500,200,False
8,78500,300,False
8,78500,400,False
8,78500,500,False
8,78500,600,False
8,78500,700,False
8,78500,800,False
8,78500,900,False
8,78500,1000,False
8,78600,1,False
8,78600,2,False
8,78600,3,False
8,78600,4,False
8,78600,5,False
8,78600,6,False
8,78600,7,False
8,78600,8,False
8,78600,9,False
8,78600,10,False
8,78600,20,False
8,78600,30,False
8,78600,40,False
8,78600,50,False
8,78600,60,False
8,78600,70,False
8,78600,80,False
8,78600,90,False
8,78600,100,False
8,78600,200,False
8,78600,300,False
8,78600,400,False
8,78600,500,False
8,78600,600,False
8,78600,700,False
8,78600,800,False
8,78600,900,False
8,78600,1000,False
8,78700,1,False
8,78700,2,False
8,78700,3,False
8,78700,4,False
8,78700,5,False
8,78700,6,False
8,78700,7,False
8,78700,8,False
8,78700,9,False
8,78700,10,False
8,78700,20,False
8,78700,30,False
8,78700,40,False
8,78700,50,False
8,78700,60,False
8,78700,70,False
8,78700,80,False
8,78700,90,False
8,78700,100,False
8,78700,200,False
8,78700,300,False
8,78700,400,False
8,78700,500,False
8,78700,600,False
8,78700,700,False
8,78700,800,False
8,78700,900,False
8,78700,1000,False
8,78800,1,False
8,78800,2,False
8,78800,3,False
8,78800,4,False
8,78800,5,False
8,78800,6,False
8,78800,7,False
8,78800,8,False
8,78800,9,False
8,78800,10,False
8,78800,20,False
8,78800,30,False
8,78800,40,False
8,78800,50,False
8,78800,60,False
8,78800,70,False
8,78800,80,False
8,78800,90,False
8,78800,100,False
8,78800,200,False
8,78800,300,False
8,78800,400,False
8,78800,500,False
8,78800,600,False
8,78800,700,False
8,78800,800,False
8,78800,900,False
8,78800,1000,False
8,78900,1,False
8,78900,2,False
8,78900,3,False
8,78900,4,False
8,78900,5,False
8,78900,6,False
8,78900,7,False
8,78900,8,False
8,78900,9,False
8,78900,10,False
8,78900,20,False
8,78900,30,False
8,78900,40,False
8,78900,50,False
8,78900,60,False
8,78900,70,False
8,78900,80,False
8,78900,90,False
8,78900,100,False
8,78900,200,False
8,78900,300,False
8,78900,400,False
8,78900,500,False
8,78900,600,False
8,78900,700,False
8,78900,800,False
8,78900,900,False
8,78900,1000,False
8,79000,1,False
8,79000,2,False
8,79000,3,False
8,79000,4,False
8,79000,5,False
8,79000,6,False
8,79000,7,False
8,79000,8,False
8,79000,9,False
8,79000,10,False
8,79000,20,False
8,79000,30,False
8,79000,40,False
8,79000,50,False
8,79000,60,False
8,79000,70,False
8,79000,80,False
8,79000,90,False
8,79000,100,False
8,79000,200,False
8,79000,300,False
8,79000,400,False
8,79000,500,False
8,79000,600,False
8,79000,700,False
8,79000,800,False
8,79000,900,False
8,79000,1000,False
8,79100,1,False
8,79100,2,False
8,79100,3,False
8,79100,4,False
8,79100,5,False
8,79100,6,False
8,79100,7,False
8,79100,8,False
8,79100,9,False
8,79100,10,False
8,79100,20,False
8,79100,30,False
8,79100,40,False
8,79100,50,False
8,79100,60,False
8,79100,70,False
8,79100,80,False
8,79100,90,False
8,79100,100,False
8,79100,200,False
8,79100,300,False
8,79100,400,False
8,79100,500,False
8,79100,600,False
8,79100,700,False
8,79100,800,False
8,79100,900,False
8,79100,1000,False
8,79200,1,False
8,79200,2,False
8,79200,3,False
8,79200,4,False
8,79200,5,False
8,79200,6,False
8,79200,7,False
8,79200,8,False
8,79200,9,False
8,79200,10,False
8,79200,20,False
8,79200,30,False
8,79200,40,False
8,79200,50,False
8,79200,60,False
8,79200,70,False
8,79200,80,False
8,79200,90,False
8,79200,100,False
8,79200,200,False
8,79200,300,False
8,79200,400,False
8,79200,500,False
8,79200,600,False
8,79200,700,False
8,79200,800,False
8,79200,900,False
8,79200,1000,False
8,79300,1,False
8,79300,2,False
8,79300,3,False
8,79300,4,False
8,79300,5,False
8,79300,6,False
8,79300,7,False
8,79300,8,False
8,79300,9,False
8,79300,10,False
8,79300,20,False
8,79300,30,False
8,79300,40,False
8,79300,50,False
8,79300,60,False
8,79300,70,False
8,79300,80,False
8,79300,90,False
8,79300,100,False
8,79300,200,False
8,79300,300,False
8,79300,400,False
8,79300,500,False
8,79300,600,False
8,79300,700,False
8,79300,800,False
8,79300,900,False
8,79300,1000,False
8,79400,1,False
8,79400,2,False
8,79400,3,False
8,79400,4,False
8,79400,5,False
8,79400,6,False
8,79400,7,False
8,79400,8,False
8,79400,9,False
8,79400,10,False
8,79400,20,False
8,79400,30,False
8,79400,40,False
8,79400,50,False
8,79400,60,False
8,79400,70,False
8,79400,80,False
8,79400,90,False
8,79400,100,False
8,79400,200,False
8,79400,300,False
8,79400,400,False
8,79400,500,False
8,79400,600,False
8,79400,700,False
8,79400,800,False
8,79400,900,False
8,79400,1000,False
8,79500,1,False
8,79500,2,False
8,79500,3,False
8,79500,4,False
8,79500,5,False
8,79500,6,False
8,79500,7,False
8,79500,8,False
8,79500,9,False
8,79500,10,False
8,79500,20,False
8,79500,30,False
8,79500,40,False
8,79500,50,False
8,79500,60,False
8,79500,70,False
8,79500,80,False
8,79500,90,False
8,79500,100,False
8,79500,200,False
8,79500,300,False
8,79500,400,False
8,79500,500,False
8,79500,600,False
8,79500,700,False
8,79500,800,False
8,79500,900,False
8,79500,1000,False
8,79600,1,False
8,79600,2,False
8,79600,3,False
8,79600,4,False
8,79600,5,False
8,79600,6,False
8,79600,7,False
8,79600,8,False
8,79600,9,False
8,79600,10,False
8,79600,20,False
8,79600,30,False
8,79600,40,False
8,79600,50,False
8,79600,60,False
8,79600,70,False
8,79600,80,False
8,79600,90,False
8,79600,100,False
8,79600,200,False
8,79600,300,False
8,79600,400,False
8,79600,500,False
8,79600,600,False
8,79600,700,False
8,79600,800,False
8,79600,900,False
8,79600,1000,False
8,79700,1,False
8,79700,2,False
8,79700,3,False
8,79700,4,False
8,79700,5,False
8,79700,6,False
8,79700,7,False
8,79700,8,False
8,79700,9,False
8,79700,10,False
8,79700,20,False
8,79700,30,False
8,79700,40,False
8,79700,50,False
8,79700,60,False
8,79700,70,False
8,79700,80,False
8,79700,90,False
8,79700,100,False
8,79700,200,False
8,79700,300,False
8,79700,400,False
8,79700,500,False
8,79700,600,False
8,79700,700,False
8,79700,800,False
8,79700,900,False
8,79700,1000,False
8,79800,1,False
8,79800,2,False
8,79800,3,False
8,79800,4,False
8,79800,5,False
8,79800,6,False
8,79800,7,False
8,79800,8,False
8,79800,9,False
8,79800,10,False
8,79800,20,False
8,79800,30,False
8,79800,40,False
8,79800,50,False
8,79800,60,False
8,79800,70,False
8,79800,80,False
8,79800,90,False
8,79800,100,False
8,79800,200,False
8,79800,300,False
8,79800,400,False
8,79800,500,False
8,79800,600,False
8,79800,700,False
8,79800,800,False
8,79800,900,False
8,79800,1000,False
8,79900,1,False
8,79900,2,False
8,79900,3,False
8,79900,4,False
8,79900,5,False
8,79900,6,False
8,79900,7,False
8,79900,8,False
8,79900,9,False
8,79900,10,False
8,79900,20,False
8,79900,30,False
8,79900,40,False
8,79900,50,False
8,79900,60,False
8,79900,70,False
8,79900,80,False
8,79900,90,False
8,79900,100,False
8,79900,200,False
8,79900,300,False
8,79900,400,False
8,79900,500,False
8,79900,600,False
8,79900,700,False
8,79900,800,False
8,79900,900,False
8,79900,1000,False
8,80000,1,False
8,80000,2,False
8,80000,3,False
8,80000,4,False
8,80000,5,False
8,80000,6,False
8,80000,7,False
8,80000,8,False
8,80000,9,False
8,80000,10,False
8,80000,20,False
8,80000,30,False
8,80000,40,False
8,80000,50,False
8,80000,60,False
8,80000,70,False
8,80000,80,False
8,80000,90,False
8,80000,100,False
8,80000,200,False
8,80000,300,False
8,80000,400,False
8,80000,500,False
8,80000,600,False
8,80000,700,False
8,80000,800,False
8,80000,900,False
8,80000,1000,False
8,80100,1,False
8,80100,2,False
8,80100,3,False
8,80100,4,False
8,80100,5,False
8,80100,6,False
8,80100,7,False
8,80100,8,False
8,80100,9,False
8,80100,10,False
8,80100,20,False
8,80100,30,False
8,80100,40,False
8,80100,50,False
8,80100,60,False
8,80100,70,False
8,80100,80,False
8,80100,90,False
8,80100,100,False
8,80100,200,False
8,80100,300,False
8,80100,400,False
8,80100,500,False
8,80100,600,False
8,80100,700,False
8,80100,800,False
8,80100,900,False
8,80100,1000,False
8,80200,1,False
8,80200,2,False
8,80200,3,False
8,80200,4,False
8,80200,5,False
8,80200,6,False
8,80200,7,False
8,80200,8,False
8,80200,9,False
8,80200,10,False
8,80200,20,False
8,80200,30,False
8,80200,40,False
8,80200,50,False
8,80200,60,False
8,80200,70,False
8,80200,80,False
8,80200,90,False
8,80200,100,False
8,80200,200,False
8,80200,300,False
8,80200,400,False
8,80200,500,False
8,80200,600,False
8,80200,700,False
8,80200,800,False
8,80200,900,False
8,80200,1000,False
8,80300,1,False
8,80300,2,False
8,80300,3,False
8,80300,4,False
8,80300,5,False
8,80300,6,False
8,80300,7,False
8,80300,8,False
8,80300,9,False
8,80300,10,False
8,80300,20,False
8,80300,30,False
8,80300,40,False
8,80300,50,False
8,80300,60,False
8,80300,70,False
8,80300,80,False
8,80300,90,False
8,80300,100,False
8,80300,200,False
8,80300,300,False
8,80300,400,False
8,80300,500,False
8,80300,600,False
8,80300,700,False
8,80300,800,False
8,80300,900,False
8,80300,1000,False
8,80400,1,False
8,80400,2,False
8,80400,3,False
8,80400,4,False
8,80400,5,False
8,80400,6,False
8,80400,7,False
8,80400,8,False
8,80400,9,False
8,80400,10,False
8,80400,20,False
8,80400,30,False
8,80400,40,False
8,80400,50,False
8,80400,60,False
8,80400,70,False
8,80400,80,False
8,80400,90,False
8,80400,100,False
8,80400,200,False
8,80400,300,False
8,80400,400,False
8,80400,500,False
8,80400,600,False
8,80400,700,False
8,80400,800,False
8,80400,900,False
8,80400,1000,False
8,80500,1,False
8,80500,2,False
8,80500,3,False
8,80500,4,False
8,80500,5,False
8,80500,6,False
8,80500,7,False
8,80500,8,False
8,80500,9,False
8,80500,10,False
8,80500,20,False
8,80500,30,False
8,80500,40,False
8,80500,50,False
8,80500,60,False
8,80500,70,False
8,80500,80,False
8,80500,90,False
8,80500,100,False
8,80500,200,False
8,80500,300,False
8,80500,400,False
8,80500,500,False
8,80500,600,False
8,80500,700,False
8,80500,800,False
8,80500,900,False
8,80500,1000,False
8,80600,1,False
8,80600,2,False
8,80600,3,False
8,80600,4,False
8,80600,5,False
8,80600,6,False
8,80600,7,False
8,80600,8,False
8,80600,9,False
8,80600,10,False
8,80600,20,False
8,80600,30,False
8,80600,40,False
8,80600,50,False
8,80600,60,False
8,80600,70,False
8,80600,80,False
8,80600,90,False
8,80600,100,False
8,80600,200,False
8,80600,300,False
8,80600,400,False
8,80600,500,False
8,80600,600,False
8,80600,700,False
8,80600,800,False
8,80600,900,False
8,80600,1000,False
8,80700,1,False
8,80700,2,False
8,80700,3,False
8,80700,4,False
8,80700,5,False
8,80700,6,False
8,80700,7,False
8,80700,8,False
8,80700,9,False
8,80700,10,False
8,80700,20,False
8,80700,30,False
8,80700,40,False
8,80700,50,False
8,80700,60,False
8,80700,70,False
8,80700,80,False
8,80700,90,False
8,80700,100,False
8,80700,200,False
8,80700,300,False
8,80700,400,False
8,80700,500,False
8,80700,600,False
8,80700,700,False
8,80700,800,False
8,80700,900,False
8,80700,1000,False
8,80800,1,False
8,80800,2,False
8,80800,3,False
8,80800,4,False
8,80800,5,False
8,80800,6,False
8,80800,7,False
8,80800,8,False
8,80800,9,False
8,80800,10,False
8,80800,20,False
8,80800,30,False
8,80800,40,False
8,80800,50,False
8,80800,60,False
8,80800,70,False
8,80800,80,False
8,80800,90,False
8,80800,100,False
8,80800,200,False
8,80800,300,False
8,80800,400,False
8,80800,500,False
8,80800,600,False
8,80800,700,False
8,80800,800,False
8,80800,900,False
8,80800,1000,False
8,80900,1,False
8,80900,2,False
8,80900,3,False
8,80900,4,False
8,80900,5,False
8,80900,6,False
8,80900,7,False
8,80900,8,False
8,80900,9,False
8,80900,10,False
8,80900,20,False
8,80900,30,False
8,80900,40,False
8,80900,50,False
8,80900,60,False
8,80900,70,False
8,80900,80,False
8,80900,90,False
8,80900,100,False
8,80900,200,False
8,80900,300,False
8,80900,400,False
8,80900,500,False
8,80900,600,False
8,80900,700,False
8,80900,800,False
8,80900,900,False
8,80900,1000,False
8,81000,1,False
8,81000,2,False
8,81000,3,False
8,81000,4,False
8,81000,5,False
8,81000,6,False
8,81000,7,False
8,81000,8,False
8,81000,9,False
8,81000,10,False
8,81000,20,False
8,81000,30,False
8,81000,40,False
8,81000,50,False
8,81000,60,False
8,81000,70,False
8,81000,80,False
8,81000,90,False
8,81000,100,False
8,81000,200,False
8,81000,300,False
8,81000,400,False
8,81000,500,False
8,81000,600,False
8,81000,700,False
8,81000,800,False
8,81000,900,False
8,81000,1000,False
